chembl_id,selfies,smiles
CHEMBL1163147,[O][=C][N][C][C][Branch1][C][O][C][=C][C][=C][Branch1][Branch2][C][Branch1][C][Br][=C][Ring1][#Branch1][O][C][=C][C][=Branch1][#Branch1][=C][C][=C][Ring1][=Branch1][O][C][C][N][C][=Branch1][C][=O][/C][=Branch1][Ring1][=N][/O][C][Branch1][C][O][C][=C][C][Branch1][C][Br][=C][Branch1][Branch2][C][Branch1][C][Br][=C][Ring1][Branch2][O][C][=C][C][=Branch2][Ring1][C][=C][C][Branch1][C][Br][=C][Ring1][#Branch1][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][/C][Ring2][Branch1][Branch1][=N][\O],O=C1NCC(O)C2=CC=C(C(Br)=C2)OC3=CC(=CC=C3O)CCNC(=O)/C(=N/O)C(O)C4=CC(Br)=C(C(Br)=C4)OC5=CC(=CC(Br)=C5OS(=O)(=O)O)C/C1=N\O
CHEMBL1160711,[C][C][Branch1][C][C][N][C][C@H1][Branch1][C][O][C][=C][C][=C][Branch1][#Branch2][N][S][Branch1][C][C][=Branch1][C][=O][=O][C][Branch1][C][O][=C][Ring1][N],CC(C)NC[C@H1](O)C1=CC=C(NS(C)(=O)=O)C(O)=C1
CHEMBL1171716,[O][=S][=Branch1][C][=O][Branch1][N][C][=C][C][=C][Branch1][C][Br][C][=C][Ring1][#Branch1][N][C][C][N][Branch1][P][C][C][=C][C][=C][C][=C][C][=N][C][Ring1][=Branch1][=C][Ring1][#Branch2][O][C][C][Ring2][Ring1][C],O=S(=O)(C1=CC=C(Br)C=C1)N2CCN(CC3=CC=C4C=CC=NC4=C3O)CC2
CHEMBL1162462,[O][=P][Branch1][C][O][O][C][C@@H1][Branch1][C][O][C@H1][Branch1][Ring1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][Ring1][=C],O=P1(O)OC[C@@H1](O)[C@H1](CO)OP(=O)(O)O1
CHEMBL154609,[C][C@@H1][Branch2][Ring1][Branch2][N][C][C][=C][C][=C][Branch1][N][O][C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][#C][C][Branch1][C][N][=O],C[C@@H1](NCC1=CC=C(OCCC2=CC=CC=C2)C=C1)C(N)=O
CHEMBL1095997,[N][N][C][Branch1][C][S][=N][N][=C][Ring1][=Branch1][C][O][C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][Cl],NN1C(S)=NN=C1COC2=CC=C(Cl)C=C2Cl
CHEMBL1088980,[C][C][Branch1][C][C][=C][C][O][C][=C][C][=C][Branch2][Ring1][=Branch2][C][C][C][Ring1][Ring1][C][=N][N][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][N][Ring1][=N][Ring1][#Branch2][C][=C][Ring2][Ring1][=Branch1],CC(C)=CCOC1=CC=C(C2CC2C3=NN=C4C5=CC=CC=C5C=NN34)C=C1
CHEMBL1086312,[N][#C][C][=C][C][=C][C][Branch2][Ring1][O][C][=C][C][=C][C][Branch1][P][C][=N][N][Ring1][Branch1][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][Ring1][S][=C][Ring2][Ring1][=Branch1],N#CC1=CC=CC(C2=CC=C3C(C=NN3C4=CC=C(F)C=C4)=C2)=C1
CHEMBL1086063,[N][C][=Branch1][C][=O][C][=C][C][=C][C][Branch2][Ring1][#C][C][=C][N][Ring1][Branch1][C][C][=Branch1][C][=O][C][O][C][=C][C][=C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring1][N][=C][Ring2][Ring1][#Branch2],NC(=O)C1=CC=C2C(C=CN2CC(=O)COC3=CC=C(C4=CC=CC=C4)C=C3)=C1
CHEMBL1094237,[C][C][C][=Branch1][C][=O][N][C][C@H1][C@H1][Branch1][Branch2][N][C][C][C][C][Ring1][Branch1][C][C][C@@H1][Ring1][N][C][N][Ring1][N][C][=Branch1][C][=O][C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2],CCC(=O)N1C[C@H1]2[C@H1](N3CCCC3)CC[C@@H1]1CN2C(=O)CC4=CC=C(Cl)C(Cl)=C4
CHEMBL1161852,[C][O][C@H1][O][C@H1][Branch2][#Branch1][#Branch2][C][N][C][=Branch1][C][=O][C][S][C][C][N][C][=Branch1][C][=O][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][C][O][C][Branch1][C][C][Branch1][C][C][C][O][P][=Branch1][C][=O][Branch1][C][O][O][P][=Branch1][C][=O][Branch1][C][O][O][C][C@H1][O][C@@H1][Branch1][P][N][C][=N][C][=C][Branch1][C][N][N][=C][N][=C][Ring1][#Branch1][Ring1][#Branch2][C@H1][Branch1][C][O][C@@H1][Ring1][S][O][P][=Branch1][C][=O][Branch1][C][O][O][C@@H1][Branch1][C][O][C@H1][Branch1][C][O][C@H1][Ring2][Branch1][=N][N],CO[C@H1]1O[C@H1](CNC(=O)CSCCNC(=O)CCNC(=O)[C@H1](O)C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@H1]2O[C@@H1](N3C=NC4=C(N)N=CN=C43)[C@H1](O)[C@@H1]2OP(=O)(O)O)[C@@H1](O)[C@H1](O)[C@H1]1N
CHEMBL1164922,[C][C][=C][C][=Branch1][C][=O][O][C][=C][Branch2][Branch1][=C][C@H1][Branch2][Ring1][=C][C][O][C][=Branch1][C][=O][C@@][C][C][C@@][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][O][C][=Branch1][C][=O][C@@][C][C][C@@][Branch1][C][C][Branch1][Branch2][C][=Branch1][C][=O][O][Ring1][Branch2][C][Ring1][=Branch2][Branch1][C][C][C][C][Branch1][#Branch1][O][C][Branch1][C][C][C][=C][C][=C][Ring2][Ring2][=N][Ring2][Ring2][Branch2],CC1=CC(=O)OC2=C([C@H1](COC(=O)[C@@]34CC[C@@](C)(C(=O)O3)C4(C)C)OC(=O)[C@@]56CC[C@@](C)(C(=O)O5)C6(C)C)C(OC(C)C)=CC=C12
CHEMBL611158,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=Branch1][C][=O][C][=C][Branch1][C][O][C][=C][Branch1][N][C][Branch1][C][O][=C][Ring1][Branch2][C][Ring1][=N][=O][C][C@@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C@@H1][Ring1][S][O][C@H1][C][C@H1][C][Branch2][=Branch1][#C][O][C][N][C][N][Ring1][#Branch1][C][O][C@@H1][C@@H1][Ring1][#Branch1][C][C@H1][Branch2][Branch1][#Branch1][O][C@H1][C][C@][Branch1][C][O][Branch1][#Branch1][C][=Branch1][C][=O][C][O][C][C][=C][Branch1][C][O][C][=C][Branch1][#Branch2][C][Branch1][C][O][=C][Ring1][Branch2][Ring1][P][C][=Branch1][C][=O][C][=C][Branch1][Ring1][O][C][C][=C][C][=C][Ring1][Branch2][C][Ring1][S][=O][O][C@@H1][Ring2][Ring2][Ring2][C][C@H1][Branch1][C][C][O][Ring2][Branch1][Ring1],COC1=CC=CC2=C1C(=O)C3=C(O)C4=C(C(O)=C3C2=O)C[C@@](O)(C(=O)CO)C[C@@H1]4O[C@H1]5C[C@H1]6C(OCN7CN6CO[C@@H1]8[C@@H1]7C[C@H1](O[C@H1]9C[C@](O)(C(=O)CO)CC%10=C(O)C%11=C(C(O)=C%109)C(=O)C%12=C(OC)C=CC=C%12C%11=O)O[C@@H1]8C)[C@H1](C)O5
CHEMBL1098331,[C][C][C@H1][Branch1][C][C][C@H1][Branch2][P][=C][N][C][=Branch1][C][=O][C@H1][Branch1][Branch1][C][C][S][C][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][C][C][C][N][Ring1][Branch1][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch2][=Branch1][=Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][N][=O][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring1][C][O][C][=Branch1][C][=O][O],CC[C@H1](C)[C@H1](NC(=O)[C@H1](CCSC)NC(=O)CNC(=O)[C@H1](CC(N)=O)NC(=O)[C@H1](CC(=O)O)NC(=O)[C@H1](CC1=CC=CC=C1)NC(=O)[C@@H1]2CCCN2C(=O)[C@H1](CC3=CC=CC=C3)NC(=O)[C@H1](CC(=O)O)NC(=O)[C@H1](CC(N)=O)NC(=O)[C@H1](CC4=CC=C(O)C=C4)NC(=O)[C@H1](CC(C)C)NC(=O)[C@H1](CC(C)C)NC(=O)[C@@H1](NC(=O)[C@H1](CC(C)C)NC(=O)[C@H1](CC(=O)O)NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CC(N)=O)NC(=O)[C@@H1](N)CC(C)C)C(C)C)C(=O)N[C@@H1](CO)C(=O)O
CHEMBL1096596,[C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][Branch2][Ring1][#Branch2][N][C][=N][C][Branch1][S][C][=C][C][=C][Branch1][=Branch1][N+1][=Branch1][C][=O][O-1][C][=C][Ring1][=Branch2][=C][S][Ring1][=C][=N][NH1][C][Ring2][Ring1][Ring2][=S],COC1=CC=CC=C1N2C(NC3=NC(C4=CC=C([N+1](=O)[O-1])C=C4)=CS3)=N[NH1]C2=S
CHEMBL1098265,[C][C][Branch1][C][C][O][C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][S][C][=C][C][=C][Branch1][Ring1][C][#N][N][Ring1][#Branch1][C][C][C][F][C][=C][Ring1][P][Ring2][Ring1][#Branch1],CC1(C)OC(=S)NC2=CC=C(C3=CC=C(C#N)N3CCCF)C=C21
CHEMBL1077276,[N][C][=N][C][=C][Branch2][Ring1][Ring2][C][Branch1][=C][N][C][C][C][C][C][N][C][Ring1][=Branch1][C][Ring1][=Branch2][=N][Ring1][#C][C][C][C][C][C][Ring2][Ring1][C][C][=C][C][=C][C][=C][Ring1][=Branch1],NC1=NC2=C(C(N3CC4CCCNC4C3)=N1)CCCCC2C5=CC=CC=C5
CHEMBL1081781,[C][C][C][C][C][C][C][C][C][C][C][C][C][C][O][/N][=C][Branch1][N][/C][=C][C][=C][Branch1][C][Cl][C][=C][Ring1][#Branch1][C][=C][C][=C][Branch1][=C][O][C][Branch1][C][C][Branch1][C][C][C][=Branch1][C][=O][O][C][=C][Ring1][=N],CCCCCCCCCCCCCCO/N=C(/C1=CC=C(Cl)C=C1)C2=CC=C(OC(C)(C)C(=O)O)C=C2
CHEMBL1091670,[C][C][Branch1][C][C][C][C@H1][Branch1][#Branch1][N][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@H1][Branch2][Branch2][#Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Ring2][C][C][N][C][=Branch1][C][=O][N][C@H1][C][C][N][C][=Branch1][C][=O][C@H1][Branch1][=Branch1][C@@H1][Branch1][C][C][O][N][C][=Branch1][C][=O][C@H1][Branch1][Ring2][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][Ring2][C][C][N][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][N][C][=Branch1][C][=O][C@@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][Ring2][C][C][N][N][C][Ring2][Branch1][Ring2][=O][C@@H1][Branch1][C][C][O],CC(C)C[C@H1](NC(=O)O)C(=O)N[C@H1](C(=O)N[C@@H1](CCN)C(=O)N[C@H1]1CCNC(=O)[C@H1]([C@@H1](C)O)NC(=O)[C@H1](CCN)NC(=O)[C@H1](CCN)NC(=O)[C@H1](CC(C)C)NC(=O)[C@@H1](CC2=CC=CC=C2)NC(=O)[C@H1](CCN)NC1=O)[C@@H1](C)O
CHEMBL1086190,[C][C][=C][C][=C][Branch2][=Branch1][#Branch1][N][/C][=Branch2][Ring1][Branch2][=N][/C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][S][/C][=Branch2][Ring1][=N][=N][\C][=Branch1][C][=S][N][C][=C][C][=C][Branch1][Ring1][C][#N][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][Ring1][N][C][Ring2][Ring2][C][C][C][C][Ring1][Ring2][C][=C][Ring2][Ring2][O],CC1=CC=C(N2/C(=N/C3=CC=C(C#N)C(C(F)(F)F)=C3)S/C(=N\C(=S)NC4=CC=C(C#N)C(C(F)(F)F)=C4)C25CCC5)C=C1
CHEMBL177285,[C][N][C][C][N][Branch2][Branch1][#Branch2][C][C][N][C][C][C][N][Branch2][Ring2][=Branch1][C][=Branch1][C][=O][C][=C][C][=C][Branch2][Ring1][=Branch1][N][C][=Branch1][C][=O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][Branch1][C][C][=C][S][C][=Ring1][Branch1][Ring2][Ring1][P][C][C][Ring2][Ring2][=Branch2],CN1CCN(CCN2CCCN(C(=O)C3=CC=C(NC(=O)C4=CC=CC=C4C5=CC=CC=C5)C=C3)C=6C=CSC=62)CC1
CHEMBL604582,[C][C][=C][N][=C][C][Branch1][=Branch2][C][Branch1][C][F][Branch1][C][F][F][=C][C][=C][C][Ring1][#Branch2][=C][Ring1][=C][C][=C][C][=C][C][Branch2][Ring1][=C][O][C][=C][C][=C][C][Branch2][Ring1][C][S][=Branch1][C][=O][=Branch1][C][=O][C][C][C][Branch1][C][C][Branch1][C][C][O][=C][Ring1][#C][=C][Ring2][Ring1][=Branch1],CC1=CN=C2C(C(F)(F)F)=CC=CC2=C1C3=CC=CC(OC4=CC=CC(S(=O)(=O)CCC(C)(C)O)=C4)=C3
CHEMBL1076799,[C][=C][C][=C][C][=C][/C][Ring1][=Branch1][=C][Branch2][Ring2][=N][\C][=C][\C][=Branch1][C][=O][O][C][C][C][N][Branch1][C][C][C][C][C][O][C][=Branch1][C][=O][/C][=C][/C][=C][C][Branch1][Ring1][O][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1][C],C=C1C=CC=C/C1=C(\C=C\C(=O)OCCCN(C)CCCOC(=O)/C=C/C2=CC(OC)=C(OC)C(OC)=C2)C3=CC=CC=C3C
CHEMBL1093316,[C][C][Branch1][C][C][C][C][=Branch1][C][=O][O][C][Branch1][C][C][C][=C][C][=C][C][=C][C][=C][C][Ring1][=Branch1][=C][Ring1][#Branch2],CC(C)CC(=O)OC(C)C1=CC=C2C=CC=CC2=C1
CHEMBL1207397,[C][C][Branch1][C][C][C][=C][Branch2][Ring1][Ring1][S][=Branch1][C][=O][=Branch1][C][=O][N][C][C][N][Branch1][C][C][C][C][Ring1][#Branch1][C][Branch1][=Branch2][C][=C][C][=C][C][=C][Ring1][=Branch1][=C][Branch1][N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][N][Ring2][Ring1][N][C][C][C@@H1][Branch1][C][O][C][C@@H1][Branch1][C][O][C][C][=Branch1][C][=O][O],CC(C)C1=C(S(=O)(=O)N2CCN(C)CC2)C(C3=CC=CC=C3)=C(C4=CC=C(F)C=C4)N1CC[C@@H1](O)C[C@@H1](O)CC(=O)O
CHEMBL1092024,[C][C][C@H1][Branch1][C][C][C@H1][Branch2][Branch1][=C][N][C][=Branch1][C][=O][N][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C@@H1][Branch1][C][O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][#C][N][C][=Branch1][C][=O][O][C][Branch1][C][C][Branch1][C][C][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@H1][Branch1][#Branch1][C][=Branch1][C][=O][O][C][C][Branch1][C][C][C],CC[C@H1](C)[C@H1](NC(=O)N(CC1=CC=CC=C1)C[C@@H1](O)[C@H1](CC2=CC=CC=C2)NC(=O)[C@@H1](NC(=O)OC(C)(C)C)C(C)C)C(=O)N[C@H1](C(=O)OC)C(C)C
CHEMBL1077098,[C][C][C][C][C][C@@H1][C@][Ring1][=Branch1][Branch1][C][C][C][C][C@H1][Branch1][C][C][C@@][Ring1][Branch2][Branch1][C][C][C][C][=C][C][=Branch1][C][=O][C][Branch1][C][Cl][=C][C][Ring1][Branch2][=O],CC1CCC[C@@H1]2[C@]1(C)CC[C@H1](C)[C@@]2(C)CC3=CC(=O)C(Cl)=CC3=O
CHEMBL1076911,[C][C][Branch1][C][C][C@H1][C][C][C][=C][C@@][Branch1][C][C][Branch1][#Branch1][C@@H1][Branch1][C][O][C][O][C][C][C@H1][Ring1][O][C@][Ring1][#C][Branch1][C][C][C][C][C@H1][Ring2][Ring1][Branch1][O],CC1(C)[C@H1]2CCC3=C[C@@](C)([C@@H1](O)CO)CC[C@H1]3[C@]2(C)CC[C@H1]1O
CHEMBL163579,[C][C][C][C][C][C][C][C][N][C][=N][N][Branch2][Ring2][S][C][=C][C][=C][Branch2][Ring2][Ring2][S][=Branch1][C][=O][=Branch1][C][=O][N][C][=C][C][=C][Branch1][P][C][C][N][C][C@H1][Branch1][C][O][C][=C][C][=C][N][=C][Ring1][=Branch1][C][=C][Ring2][Ring1][C][C][=C][Ring2][Ring1][N][C][Ring2][Ring1][P][=O],CCCCCCCCN1C=NN(C2=CC=C(S(=O)(=O)NC3=CC=C(CCNC[C@H1](O)C4=CC=CN=C4)C=C3)C=C2)C1=O
CHEMBL1162102,[O][=C][Branch2][Ring1][#Branch2][N][C][=C][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][=C][C][=C][Ring1][=C][Ring1][#Branch2][C][=C][C][Branch2][Ring1][Ring2][N][S][=Branch1][C][=O][=Branch1][C][=O][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][=C][C][Branch2][Ring1][=C][C][=Branch1][C][=O][N][C][=C][C][=C][C][=C][C][Branch1][=Branch2][S][=Branch1][C][=O][=Branch1][C][=O][O][=C][C][=C][Ring1][=C][Ring1][#Branch2][=C][Ring2][Ring2][C],O=C(NC1=CC=CC2=CC(S(=O)(=O)O)=CC=C12)C3=CC(NS(=O)(=O)C4=CC=C(F)C=C4)=CC(C(=O)NC5=CC=CC6=CC(S(=O)(=O)O)=CC=C56)=C3
CHEMBL1201933,[C][C][Branch1][C][C][O][C][=C][C][=C][C][Branch2][Branch1][#Branch2][C][C][=Branch1][C][=O][N][C][C][C][C][Branch2][Ring1][=Branch2][C][C][N][C][C][C][Branch1][Branch1][C][C][Ring1][=Branch1][O][C][C][=C][C][=C][C][=C][Ring1][=Branch1][Ring1][O][Branch1][#C][C][=C][C][=C][Branch1][C][Cl][C][Branch1][C][Cl][=C][Ring1][Branch2][C][Ring2][Ring1][=C][=C][Ring2][Ring2][#Branch1].[O][=C][Branch1][C][O][C][=Branch1][C][=O][O],CC(C)OC1=CC=CC(CC(=O)N2CCCC(CCN3CCC4(CC3)OCC5=CC=CC=C54)(C6=CC=C(Cl)C(Cl)=C6)C2)=C1.O=C(O)C(=O)O
CHEMBL1161924,[C][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][Branch2][C][C][C][C][N][C][C][=C][C][=C][C][Branch1][Branch2][O][C][C][=Branch1][C][=O][O][=C][Ring1][O][C][Branch1][C][N][=O],CC(=O)N[C@@H1](CCCCNCC1=CC=CC(OCC(=O)O)=C1)C(N)=O
CHEMBL1161220,[O][=P][Branch1][C][O][Branch1][C][O][C][=C][C][=C][Branch2][Ring1][Ring2][C][C][=C][C][=C][Branch1][=Branch2][P][=Branch1][C][=O][Branch1][C][O][O][C][=C][Ring1][#Branch2][C][=C][Ring1][P],O=P(O)(O)C1=CC=C(CC2=CC=C(P(=O)(O)O)C=C2)C=C1
CHEMBL1160771,[C][C@@H1][Branch1][C][O][C@H1][C][=Branch1][C][=O][N][C][Branch1][=Branch1][C][=Branch1][C][=O][O][=C][Branch2][Ring1][Branch2][C][=C][C][Branch1][Ring1][C][#N][=C][O][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring1][=Branch2][=C][Ring1][#C][C][C@H1][Ring2][Ring1][#Branch2][Ring2][Ring1][#Branch1],C[C@@H1](O)[C@H1]1C(=O)N2C(C(=O)O)=C(C3=CC(C#N)=C4OC5=CC=CC=C5C4=C3)C[C@H1]12
CHEMBL260970,[O][=C][Branch2][Ring1][=Branch2][C][C][C][N][C][C][N][Branch1][N][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][#Branch1][C][C][Ring1][=N][N][C][C][=N][C][=C][C][=C][Branch1][C][F][C][=C][Ring1][#Branch1][C][=Branch1][C][=O][N][Ring1][N][C][=C][C][=C][C][=C][Ring1][=Branch1],O=C(CCCN1CCN(C2=CC=CC(Cl)=C2)CC1)NCC3=NC4=CC=C(F)C=C4C(=O)N3C5=CC=CC=C5
CHEMBL1099299,[C][C][C][C][C][=Branch1][C][=O][N][C][=Branch1][C][=S][N][C][=N][C][=C][C][=C][C][=C][Ring1][=Branch1][S][Ring1][=Branch2],CCCCC(=O)NC(=S)NC1=NC2=CC=CC=C2S1
CHEMBL1084425,[C][N][C@@H1][C][C][N][Branch2][Ring1][#Branch2][C][=N][C][Branch1][C][N][=N][C][=C][Ring1][#Branch1][C][C][C][C][Ring1][=Branch1][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring1][=Branch1],CN[C@@H1]1CCN(C2=NC(N)=NC3=C2CCCC3C4=CC=CC=C4)C1
CHEMBL1088145,[C][O][C][=C][C][=C][C][Branch2][Ring1][=N][N][/N][=C][\C][=Branch1][C][=O][N][N][=C][Ring1][=Branch1][C][=C][C][=C][Branch1][Ring1][O][C][C][Branch1][Ring1][O][C][=C][Ring1][#Branch2][=C][Ring2][Ring1][Branch2],COC1=CC=CC(N/N=C2\C(=O)NN=C2C3=CC=C(OC)C(OC)=C3)=C1
CHEMBL1159678,[C][C][C@H1][Branch1][C][C][C@H1][Branch2][=Branch1][Branch2][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][=N][C][C][=C][C][=C][Branch1][C][O][C][=C][Ring1][#Branch1][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch1][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C][N][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][Ring1][O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][Branch1][C][N][=O][C][=Branch1][C][=O][O],CC[C@H1](C)[C@H1](NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CC1=CC=C(O)C=C1)NC(=O)[C@H1](CC(=O)O)NC(=O)CN)C(=O)N2CCC[C@@H1]2C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CC3=CC=C(OS(=O)(=O)O)C=C3)C(=O)N[C@@H1](CC(C)C)C(=O)N[C@@H1](CCC(N)=O)C(=O)O
CHEMBL1159681,[C][C][C@H1][Branch1][C][C][C@H1][Branch2][Branch1][#C][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][N][C][=Branch1][C][=O][C@H1][Branch1][#Branch2][C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][=Branch1][C][=O][C@@H1][Branch1][C][N][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C][C][C][C@@H1][Ring1][Branch1][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch1][Branch2][C][C][C][=Branch1][C][=O][O][C][=Branch1][C][=O][N][C@@H1][Branch2][Ring1][Branch1][C][C][=C][C][=C][Branch1][#Branch2][O][S][=Branch1][C][=O][=Branch1][C][=O][O][C][=C][Ring1][O][C][=Branch1][C][=O][N][C@@H1][Branch1][#Branch1][C][C][Branch1][C][C][C][C][Branch1][C][N][=O],CC[C@H1](C)[C@H1](NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CCC(=O)O)NC(=O)[C@H1](CC1=CC=CC=C1)NC(=O)[C@@H1](N)CC(=O)O)C(=O)N2CCC[C@@H1]2C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CCC(=O)O)C(=O)N[C@@H1](CC3=CC=C(OS(=O)(=O)O)C=C3)C(=O)N[C@@H1](CC(C)C)C(N)=O
CHEMBL1091561,[C][C][O][C][=C][C][=C][Branch1][Ring1][O][C][C][=C][Ring1][Branch2][C][C][C][N][C][Branch1][C][C][=O],CCOC1=CC=C(OC)C=C1CCCNC(C)=O
CHEMBL1096781,[C][=C][C][C@H1][O][C@H1][Branch2][Ring1][Branch1][C@@H1][C@@H1][Branch1][=Branch1][C][Branch1][C][C][C][C][C][C][=Branch1][C][=C][C@H1][Ring1][=N][Ring1][#Branch2][C@][Branch1][C][C][Branch1][C][O][C][C][C@@H1][Ring2][Ring1][Branch1][O][C][Branch1][C][C][=O],C=C1C[C@H1]2O[C@H1]([C@@H1]3[C@@H1](C(C)C)CCC(=C)[C@H1]23)[C@](C)(O)CC[C@@H1]1OC(C)=O
